user_name,comment_raw,comment_cleaned,date,news_id,is_reply,collecting_date
[email protected]******,"@M Kearns                          You mean like the unauthorised mask sellers? One day making noodles, the next churning out fake masks to make a quick buck.","@M Kearns                          You mean like the unauthorised mask sellers? One day making noodles, the next churning out fake masks to make a quick buck.",2020-05-16T17:57:48+08:00,3084635,False,2020-05-19
M Kearns,"@[email protected]******                          I never said Chinese weren't entrepreneurial, fast, and seemingly fearless. In the case of working with pathogens, this could pose a huge problem.","@[email protected]******                          I never said Chinese weren't entrepreneurial, fast, and seemingly fearless. In the case of working with pathogens, this could pose a huge problem.",2020-05-16T18:13:08+08:00,3084635,False,2020-05-19
M Kearns,"@M Kearns                          Masks and USP grade chemicals used in pharmaceuticals, and vitamins must be made under cGMP guidelines. It would take some training and compliance oversight to go from noodles to medical equipment or pharmaceuticals.","@M Kearns                          Masks and USP grade chemicals used in pharmaceuticals, and vitamins must be made under cGMP guidelines. It would take some training and compliance oversight to go from noodles to medical equipment or pharmaceuticals.",2020-05-16T18:19:02+08:00,3084635,False,2020-05-19
[email protected]******,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,2020-05-16T17:26:53+08:00,3084635,False,2020-05-19
,,,,3084635,False,2020-05-19
,,,,3084630,False,2020-05-19
ggplex,"and these companies really aren't even from missouri. in reality, these companies employ few u.s. workers, pay little in state taxes. not really an issue.","and these companies really aren't even from missouri. in reality, these companies employ few u.s. workers, pay little in state taxes. not really an issue.",2020-05-16T07:03:57+08:00,3084577,False,2020-05-19
ggplex,"well, everything china does just makes the ccp and xi jinping look like cold war type reactionaries who live in a world without free speech and the rule of law. which republicans are only too happy to take advantage of.","well, everything china does just makes the ccp and xi jinping look like cold war type reactionaries who live in a world without free speech and the rule of law. which republicans are only too happy to take advantage of.",2020-05-16T07:02:32+08:00,3084577,False,2020-05-19
Ann Lapen,"@ggplex                          Talk is cheap,  show what you can do better.  Freedom is earned, not assumed.  Wake up kiddo.","@ggplex                          Talk is cheap,  show what you can do better.  Freedom is earned, not assumed.  Wake up kiddo.",2020-05-16T08:13:08+08:00,3084577,False,2020-05-19
[email protected]******,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,2020-05-16T06:51:52+08:00,3084577,False,2020-05-19
[email protected]******,@[email protected]******                          You really seem to not like the SCMP yet you keep reading it,@[email protected]******                          You really seem to not like the SCMP yet you keep reading it,2020-05-17T03:24:27+08:00,3084577,False,2020-05-19
UglyBob,American should be exceedingly careful allowing  US courts to sue China as they seem to have forgotten the door swings both ways.I would be tempted to throw the first stone as a taste of things to come and sue the US for losses endured during the battle of the forts (1856),American should be exceedingly careful allowing  US courts to sue China as they seem to have forgotten the door swings both ways.I would be tempted to throw the first stone as a taste of things to come and sue the US for losses endured during the battle of the forts (1856),2020-05-16T06:16:10+08:00,3084577,False,2020-05-19
[email protected]******,"""Honour"" has got an alternative meaning now.","""Honour"" has got an alternative meaning now.",2020-05-16T03:22:02+08:00,3084577,False,2020-05-19
[email protected]******,"The ongoing decoupling of Western economies from China will render these the Chinese threats irrelevant. By pulling out manufacturing and stopping trade with China, the West will cut off the revenue that enables China to behave like it does today. Einstein described and documented well the backwardness and poverty of China in his early 20th century trip. China for the time being might have money but it has retained most of its backwardness. Threats to entire US states or politicians will only exacerbate China's incoming problems on the world arena. A sad reality for this country that considers itself ""ancient"".","The ongoing decoupling of Western economies from China will render these the Chinese threats irrelevant. By pulling out manufacturing and stopping trade with China, the West will cut off the revenue that enables China to behave like it does today. Einstein described and documented well the backwardness and poverty of China in his early 20th century trip. China for the time being might have money but it has retained most of its backwardness. Threats to entire US states or politicians will only exacerbate China's incoming problems on the world arena. A sad reality for this country that considers itself ""ancient"".",2020-05-15T23:43:30+08:00,3084577,False,2020-05-19
[email protected]******,@[email protected]******                  The West does not stand with the US anymore.,@[email protected]******                  The West does not stand with the US anymore.,2020-05-16T03:24:09+08:00,3084577,False,2020-05-19
Quo Va dis,Lord look at some of your people they are losing their grip on reality.,Lord look at some of your people they are losing their grip on reality.,2020-05-15T23:16:27+08:00,3084577,False,2020-05-19
,,,,3084577,False,2020-05-19
,,,,3084571,False,2020-05-19
,,,,3084617,False,2020-05-19
Roger Ng1,"So a country famous for capitulation, pornography and attractive women of dubious moral standing has sided with the CCP. Congratulations.","So a country famous for capitulation, pornography and attractive women of dubious moral standing has sided with the CCP. Congratulations.",2020-05-16T06:33:51+08:00,3084588,False,2020-05-19
Sarah Woodford,"@Roger Ng1                           Hungarians have won 13 Nobel Prizes since 1905, this is more than Japan, China, India, Australia or Spain. Hungarians won 176 Gold Medals on the Olympic Games. Founded in 897, Hungary is one of the oldest countries in Europe. You seem to ignorant if you are only watching Hungarian porn movies. :)","@Roger Ng1                           Hungarians have won 13 Nobel Prizes since 1905, this is more than Japan, China, India, Australia or Spain. Hungarians won 176 Gold Medals on the Olympic Games. Founded in 897, Hungary is one of the oldest countries in Europe. You seem to ignorant if you are only watching Hungarian porn movies. :)",2020-05-16T14:37:50+08:00,3084588,False,2020-05-19
王白虎,Not newsworthy. Of course rational and sane countries would stick to the One China principle.,Not newsworthy. Of course rational and sane countries would stick to the One China principle.,2020-05-16T00:40:59+08:00,3084588,False,2020-05-19
casual observer,"What’s all the fuss when a country simply adheres to UN rules? The debate has never been about the need/benefit for Taiwan to Participate in WHO activities. The issue is how and under what name Taiwan participates. As acknowledged by practically every country in the world, Taiwan is not a sovereign country. Taiwan participated for years until its current administration tried to deviate from that principle.","What’s all the fuss when a country simply adheres to UN rules? The debate has never been about the need/benefit for Taiwan to Participate in WHO activities. The issue is how and under what name Taiwan participates. As acknowledged by practically every country in the world, Taiwan is not a sovereign country. Taiwan participated for years until its current administration tried to deviate from that principle.",2020-05-15T23:05:54+08:00,3084588,False,2020-05-19
[email protected]******,Hungary is part of the European Union. The way it is going it will be required to leave. Hungary has not fully embraced European values.,Hungary is part of the European Union. The way it is going it will be required to leave. Hungary has not fully embraced European values.,2020-05-15T20:53:47+08:00,3084588,False,2020-05-19
Sarah Woodford,@[email protected]******                          Every EU  country is the member of UN. And the UN doesn’t acknowledge Taiwan as a county. Nothing new here.,@[email protected]******                          Every EU  country is the member of UN. And the UN doesn’t acknowledge Taiwan as a county. Nothing new here.,2020-05-16T14:40:06+08:00,3084588,False,2020-05-19
Whyisthisnews,@[email protected]******                           After the way Italy was treated and Greece and others - the EU might not be worth it to stay in.  Eastern Europe is looking further east because they don't feel wanted either.,@[email protected]******                           After the way Italy was treated and Greece and others - the EU might not be worth it to stay in.  Eastern Europe is looking further east because they don't feel wanted either.,2020-05-15T22:04:28+08:00,3084588,False,2020-05-19
[email protected]******,@Whyisthisnews                          Looking east is why they joined the western bloc.  Russia still hasnt forgiven them for the collapse of rhe Soviet Union.,@Whyisthisnews                          Looking east is why they joined the western bloc.  Russia still hasnt forgiven them for the collapse of rhe Soviet Union.,2020-05-15T22:26:31+08:00,3084588,False,2020-05-19
王白虎,"@[email protected]******                          Seems like somebody is ignorant of how tone deaf they are. Is that what you said to convince yourself whenever you see the Spanish and Italian outrage against the EU? Then again, most EU countries are NATO (No Action, Talk Only).","@[email protected]******                          Seems like somebody is ignorant of how tone deaf they are. Is that what you said to convince yourself whenever you see the Spanish and Italian outrage against the EU? Then again, most EU countries are NATO (No Action, Talk Only).",2020-05-16T00:43:40+08:00,3084588,False,2020-05-19
[email protected]******,Buddah - who??,Buddah - who??,2020-05-15T20:38:11+08:00,3084588,False,2020-05-19
,,,,3084588,False,2020-05-19
,,,,3084593,False,2020-05-19
Robert Low,Trump thinks only whites should rule the world and the rest should be slaves. That is perhaps his god's wish and he is the one anointed to carry it out.,Trump thinks only whites should rule the world and the rest should be slaves. That is perhaps his god's wish and he is the one anointed to carry it out.,2020-05-16T10:26:12+08:00,3084535,False,2020-05-19
[email protected]******,"US would be US$500 billion better off without China.. what stupid logic is that? Say if you buy a $1000 worth of goods from me (because you need those goods) and I buy nothing from you (because you have nothing that I need), does it mean that you are $1000 better off without buying from me? Trump is indeed the Liar King and an eternal shame of the US to ever have such a president.","US would be US$500 billion better off without China.. what stupid logic is that? Say if you buy a $1000 worth of goods from me (because you need those goods) and I buy nothing from you (because you have nothing that I need), does it mean that you are $1000 better off without buying from me? Trump is indeed the Liar King and an eternal shame of the US to ever have such a president.",2020-05-16T09:51:16+08:00,3084535,False,2020-05-19
kan cm,"Donald Trump is the worst U.S. president in US history who only uses tantrums frequently in negotiations with President Xi. How can he make ""America great again"" when Americans are facing jobless and suffering from Coronavirus death by more than 80,000 which is top in the world list!  Analysts permit that U.S. may need more than 6.8 trillions treasury bonds to revive U.S. economy again should he refuses to trade with China! Meanwhile China is not happy with Trump using threatening tactics in trade negotiations! Period!!","Donald Trump is the worst U.S. president in US history who only uses tantrums frequently in negotiations with President Xi. How can he make ""America great again"" when Americans are facing jobless and suffering from Coronavirus death by more than 80,000 which is top in the world list!  Analysts permit that U.S. may need more than 6.8 trillions treasury bonds to revive U.S. economy again should he refuses to trade with China! Meanwhile China is not happy with Trump using threatening tactics in trade negotiations! Period!!",2020-05-15T21:59:04+08:00,3084535,False,2020-05-19
[email protected]******,@kan cm                          Trump is the first President of the United States who has the balls to look China in the eyes. And the communists don't like it.,@kan cm                          Trump is the first President of the United States who has the balls to look China in the eyes. And the communists don't like it.,2020-05-16T00:27:34+08:00,3084535,False,2020-05-19
[email protected]******,@[email protected]******                          That is because he has no feeling for the people of USA when playing his games.. their sufferings as a consequence of his games mean nothing to him.,@[email protected]******                          That is because he has no feeling for the people of USA when playing his games.. their sufferings as a consequence of his games mean nothing to him.,2020-05-16T10:40:55+08:00,3084535,False,2020-05-19
J.C. H,@[email protected]******                           - that is just nonsense. Bone spurs has no balls. Probably hasn't been in a fight in his entire. Little brat rich boy. Has any Trump ever served in the military?,@[email protected]******                           - that is just nonsense. Bone spurs has no balls. Probably hasn't been in a fight in his entire. Little brat rich boy. Has any Trump ever served in the military?,2020-05-16T02:44:46+08:00,3084535,False,2020-05-19
Hugh Tjardon,"@kan cm                                           Talk's cheap, like Chinese goods.","@kan cm                                           Talk's cheap, like Chinese goods.",2020-05-15T23:49:09+08:00,3084535,False,2020-05-19
Hutan,"@Hugh Tjardon                          , you are Chinese hater.","@Hugh Tjardon                          , you are Chinese hater.",2020-05-16T03:58:09+08:00,3084535,False,2020-05-19
Mat Mathew,@Hutan                          & you’re an American lover? LOL.,@Hutan                          & you’re an American lover? LOL.,2020-05-16T04:44:35+08:00,3084535,False,2020-05-19
Hutan,"The 1.4 billion Chinese are objectified as a singularity, China. The Americans use China as actually referring to the 1.4 billion Chinese.","The 1.4 billion Chinese are objectified as a singularity, China. The Americans use China as actually referring to the 1.4 billion Chinese.",2020-05-15T20:56:43+08:00,3084535,False,2020-05-19
,,,,3084535,False,2020-05-19
scmphkg,Cool                  Let more chinese  buy hk ocean parks                  Other projects also hk need cash to spend on his public as relief measure.,Cool                  Let more chinese  buy hk ocean parks                  Other projects also hk need cash to spend on his public as relief measure.,2020-05-15T15:08:47+08:00,3084524,False,2020-05-19
[email protected]******,"The current owner of Bossini must be thinking that 66% shares of the company is only worth a little over HK$46 million, where many luxury villas in Sai Kung or Clear Water Bay are now worth more than that.  So why bother?  May as well cash out and invest in something else.","The current owner of Bossini must be thinking that 66% shares of the company is only worth a little over HK$46 million, where many luxury villas in Sai Kung or Clear Water Bay are now worth more than that.  So why bother?  May as well cash out and invest in something else.",2020-05-15T13:38:42+08:00,3084524,False,2020-05-19
,,,,3084524,False,2020-05-19
,,,,3084507,False,2020-05-19
[email protected]******,"Key is a steady recovery based on sustainability. China government will need to focus more on domestic consumption for the rest of 2020 and even into 2021, while preparing for increased hostility from America, being its largest foreign trade party. Overseas tourism will be discouraged to turn its population towards local tourism and minimize capital outflows. In a communist government, such a governmental push is easier than in a democratic government, and probably will aid China in stabilizing its country's needs. The Covid-19 pandemic is a game changer and China will need to prioritize in attending to its own interests to stabilize its economy and people's livelihoods.","Key is a steady recovery based on sustainability. China government will need to focus more on domestic consumption for the rest of 2020 and even into 2021, while preparing for increased hostility from America, being its largest foreign trade party. Overseas tourism will be discouraged to turn its population towards local tourism and minimize capital outflows. In a communist government, such a governmental push is easier than in a democratic government, and probably will aid China in stabilizing its country's needs. The Covid-19 pandemic is a game changer and China will need to prioritize in attending to its own interests to stabilize its economy and people's livelihoods.",2020-05-15T14:28:47+08:00,3084483,False,2020-05-19
Gary Ma,Normal course of recovery.,Normal course of recovery.,2020-05-15T12:29:21+08:00,3084483,False,2020-05-19
,,,,3084483,False,2020-05-19
,,,,3084468,False,2020-05-19
chuchu59,Sounds promising but like everything these days fraudsters will come out to make a fast buck.  People need to be put on alert.,Sounds promising but like everything these days fraudsters will come out to make a fast buck.  People need to be put on alert.,2020-05-15T10:08:58+08:00,3084440,False,2020-05-19
coolwaves,Compare the lack of Chinese who are willing to donate to recovered New Yorkers who have been flooding plasma centers in the tri-state areas to donate. This denotes the mistrust of Chinese towards their govt.,Compare the lack of Chinese who are willing to donate to recovered New Yorkers who have been flooding plasma centers in the tri-state areas to donate. This denotes the mistrust of Chinese towards their govt.,2020-05-15T07:58:09+08:00,3084440,False,2020-05-19
chuchu59,"@coolwaves                          I dont know about the mainland but for HK we have a strong community bond and are quite likely to donate plasma if indeed this is proven beyond doubt that it is useful.  Actually, this is akin to a vaccine.","@coolwaves                          I dont know about the mainland but for HK we have a strong community bond and are quite likely to donate plasma if indeed this is proven beyond doubt that it is useful.  Actually, this is akin to a vaccine.",2020-05-15T10:11:10+08:00,3084440,False,2020-05-19
,,,,3084440,False,2020-05-19
[email protected]******,"They need to get hold of that Bright guy, formally warn him about gossiping, put it on national television and put him to work in a Covid Ward. Then, despite being full fit and young he may catch the virus and they may not have to worry about him anymore. Job done...","They need to get hold of that Bright guy, formally warn him about gossiping, put it on national television and put him to work in a Covid Ward. Then, despite being full fit and young he may catch the virus and they may not have to worry about him anymore. Job done...",2020-05-15T22:59:10+08:00,3084470,False,2020-05-19
[email protected]******,Only CCP shills believe anything of the Wuhan numbed they out out. They’re habitual liars who only care about face.,Only CCP shills believe anything of the Wuhan numbed they out out. They’re habitual liars who only care about face.,2020-05-15T14:45:42+08:00,3084470,False,2020-05-19
Liaw Len,The EU must be nuts for rejecting the huge quantity of mask. The wearing of mask saves lives for preventing an infected person from coughing or sneezing out contaminating others.,The EU must be nuts for rejecting the huge quantity of mask. The wearing of mask saves lives for preventing an infected person from coughing or sneezing out contaminating others.,2020-05-15T12:56:30+08:00,3084470,False,2020-05-19
[email protected]******,"@Liaw Len                          The masks were sub standard and therefore didn’t provide the protection they should do - Jeez.                 What is the problem with feeding babies sub standard milk or protein supplements, they need to drink right?                 And there is lies the crux of the problem and why these sorts of pandemics and issues will continue to come from the same source.","@Liaw Len                          The masks were sub standard and therefore didn’t provide the protection they should do - Jeez.                 What is the problem with feeding babies sub standard milk or protein supplements, they need to drink right?                 And there is lies the crux of the problem and why these sorts of pandemics and issues will continue to come from the same source.",2020-05-15T23:06:39+08:00,3084470,False,2020-05-19
Stephen Duddridge,@Liaw Len                          It’s far greater than masks.  Obesity and care homes are 2 issues that need to be addressed,@Liaw Len                          It’s far greater than masks.  Obesity and care homes are 2 issues that need to be addressed,2020-05-15T17:55:30+08:00,3084470,False,2020-05-19
[email protected]******,@Stephen Duddridge                          Lol,@Stephen Duddridge                          Lol,2020-05-15T22:59:49+08:00,3084470,False,2020-05-19
Grace USA,"""Leaked Chinese Virus Database Covers 230 Cities, 640,000 cases.  New information may offer insight into the honesty of China’s coronavirus numbers.""Search for ""Leaked Chinese Virus Database""","""Leaked Chinese Virus Database Covers 230 Cities, 640,000 cases.  New information may offer insight into the honesty of China’s coronavirus numbers.""Search for ""Leaked Chinese Virus Database""",2020-05-15T10:44:34+08:00,3084470,False,2020-05-19
[email protected]******,@Grace USA                          Search for 'American COVID response a complete sh*tshow',@Grace USA                          Search for 'American COVID response a complete sh*tshow',2020-05-15T11:43:22+08:00,3084470,False,2020-05-19
Grace USA,"@[email protected]****** Search for ""Xi complete sh*tshow""","@[email protected]****** Search for ""Xi complete sh*tshow""",2020-05-15T20:45:24+08:00,3084470,False,2020-05-19
[email protected]******,@Grace USA                          Search for 'no originality'.,@Grace USA                          Search for 'no originality'.,2020-05-16T00:32:18+08:00,3084470,False,2020-05-19
,,,,3084470,False,2020-05-19
Ann Lapen,"A Liar Is A Liar Always LIE. To Bring Down AMERICA,  The Only THING He SUCCEEDED.                   A Con Man DESTROYED Two HUNDRED YEARS YEARS Old COUNTRY,  THAT'S ALL.  No Big DEAL. The World Can Get Along Much BETTER Without A 24x7 liar to content with, he made the world sick.","A Liar Is A Liar Always LIE. To Bring Down AMERICA,  The Only THING He SUCCEEDED.                   A Con Man DESTROYED Two HUNDRED YEARS YEARS Old COUNTRY,  THAT'S ALL.  No Big DEAL. The World Can Get Along Much BETTER Without A 24x7 liar to content with, he made the world sick.",2020-05-17T21:31:01+08:00,3084469,False,2020-05-19
yuaida,Trump will still get re-elected this November 2020...........Obama can cry all he wants.,Trump will still get re-elected this November 2020...........Obama can cry all he wants.,2020-05-17T09:34:18+08:00,3084469,False,2020-05-19
[email protected]******,"Talk and bullying is easy. This is done to save his re-election.                  Let’s hear from the soya beans, pork and other people who depend on China to buy from them.                  Do what you say and see these people punish you. They will make you come begging for China to buy.                  Trump is blowing empty words purely for politics.","Talk and bullying is easy. This is done to save his re-election.                  Let’s hear from the soya beans, pork and other people who depend on China to buy from them.                  Do what you say and see these people punish you. They will make you come begging for China to buy.                  Trump is blowing empty words purely for politics.",2020-05-17T08:11:15+08:00,3084469,False,2020-05-19
Sunshine Coast,Why in the world that there is no compensation for the damaged caused by the Subprime Mortgage crisis to the world? Isn't it obvious that it was man-made! Shouldn't the United States also compensate everyone?,Why in the world that there is no compensation for the damaged caused by the Subprime Mortgage crisis to the world? Isn't it obvious that it was man-made! Shouldn't the United States also compensate everyone?,2020-05-16T17:29:45+08:00,3084469,False,2020-05-19
Robert Low,Good to save by not buying from McDonald. Just make sure you dont have to buy from Burger King. Then you save 500 and stave at the same time,Good to save by not buying from McDonald. Just make sure you dont have to buy from Burger King. Then you save 500 and stave at the same time,2020-05-16T12:31:08+08:00,3084469,False,2020-05-19
Robert Low,Hmm did the bible say love your neighbour or just love your neighbour's wife.,Hmm did the bible say love your neighbour or just love your neighbour's wife.,2020-05-16T12:29:11+08:00,3084469,False,2020-05-19
Drew CH,Trump says “other kids are mean I don’t want to play with you any more”...he kicks the sand box and walks away.,Trump says “other kids are mean I don’t want to play with you any more”...he kicks the sand box and walks away.,2020-05-16T01:05:54+08:00,3084469,False,2020-05-19
Frances Gumm,@Drew CH                                                             That's a really insightful comment that raises the conversation to a whole other level.                                   Did you think that up on your own or did your mommy help you?,@Drew CH                                                             That's a really insightful comment that raises the conversation to a whole other level.                                   Did you think that up on your own or did your mommy help you?,2020-05-16T04:58:30+08:00,3084469,False,2020-05-19
[email protected]******,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,This comment was unpublished because it contravened the SCMP's Terms & Conditions.,2020-05-16T07:28:39+08:00,3084469,False,2020-05-19
Frances Gumm,@[email protected]******                                                             It's not working.,@[email protected]******                                                             It's not working.,2020-05-17T04:27:32+08:00,3084469,False,2020-05-19
,,,,3084469,False,2020-05-19
[email protected]******,"Taiwan is truly pathetic, economically insignificant and constantly attention seeking. Focus on building your own nation and make Taiwan economically relevant before asking the world to help. Politics is a power game. Talk talk talk is not gonna help.","Taiwan is truly pathetic, economically insignificant and constantly attention seeking. Focus on building your own nation and make Taiwan economically relevant before asking the world to help. Politics is a power game. Talk talk talk is not gonna help.",2020-05-15T16:32:16+08:00,3084467,False,2020-05-19
Yankie51,@[email protected]******                          The CCP is the one that is pathetic as it is so afraid of a small island that the CCP has nightmares during the night. China only feels good because it bullies little countries who can not stand up for themselves against China.  The WHO is even more pathetic as it has become the mouthpiece of the CCP and plays politics instead being dedicated to healthcare issues of the world. The US was right in stopping payment the corrupt WHO and its communist president. The US should also stop paying the United Nations and throw them out of NYC as the UN is as worthless as the teats on a tom cat.,@[email protected]******                          The CCP is the one that is pathetic as it is so afraid of a small island that the CCP has nightmares during the night. China only feels good because it bullies little countries who can not stand up for themselves against China.  The WHO is even more pathetic as it has become the mouthpiece of the CCP and plays politics instead being dedicated to healthcare issues of the world. The US was right in stopping payment the corrupt WHO and its communist president. The US should also stop paying the United Nations and throw them out of NYC as the UN is as worthless as the teats on a tom cat.,2020-05-15T20:06:22+08:00,3084467,False,2020-05-19
Whyisthisnews,@Yankie51                          you sound like a spoiled child.. The UN was placed in NY because Americans felt they should control the world.  Your comment only exposes that more.  Since the UN doesn't do the US bidding in everything - it should be kicked out.  Perfect display of arrogance.,@Yankie51                          you sound like a spoiled child.. The UN was placed in NY because Americans felt they should control the world.  Your comment only exposes that more.  Since the UN doesn't do the US bidding in everything - it should be kicked out.  Perfect display of arrogance.,2020-05-15T20:15:08+08:00,3084467,False,2020-05-19
Kalevi Ko,"Now that both Taipei and Beijing have prioritized politics over people's health, what could possibly go wrong?","Now that both Taipei and Beijing have prioritized politics over people's health, what could possibly go wrong?",2020-05-15T12:48:25+08:00,3084467,False,2020-05-19
[email protected]******,"TW Government is the worse loser with its Schizo spilt personality; selling false hope of independence to it’s people to win elections, then dare not follow thru to amend constitution to declare Nationhood Taiwan and not Republic of China.All empty Talk only, no guts for real action.... don’t promise and cannot keep,  get your act in order ...mean what u say, act on it since u got the people’s mandate!!!","TW Government is the worse loser with its Schizo spilt personality; selling false hope of independence to it’s people to win elections, then dare not follow thru to amend constitution to declare Nationhood Taiwan and not Republic of China.All empty Talk only, no guts for real action.... don’t promise and cannot keep,  get your act in order ...mean what u say, act on it since u got the people’s mandate!!!",2020-05-15T12:25:42+08:00,3084467,False,2020-05-19
Yankie51,@[email protected]******                          I agree with modoy76116 as Taiwan is independent and not under the thumb of the CCP.  Hong Kong is a prime example of one of the lies of the CCP one party two systems. China has reneged on its promises to Great Britain and the world. What Taiwan should do is give up on ruling the mainland as it once did before the loss in the civil war.  It should stop calling itself the Republic of China and call itself the Republic of Taiwan. The CCP would suffer horribly if they would ever attack this peaceful nation. The CCP suffered a lot of blow back from the murdering of students in Tiananmen Square and that would be like a Sunday afternoon in the park compared to the actions of the world and especially the United States who is the one TRUE friend of the Taiwanese people.,@[email protected]******                          I agree with modoy76116 as Taiwan is independent and not under the thumb of the CCP.  Hong Kong is a prime example of one of the lies of the CCP one party two systems. China has reneged on its promises to Great Britain and the world. What Taiwan should do is give up on ruling the mainland as it once did before the loss in the civil war.  It should stop calling itself the Republic of China and call itself the Republic of Taiwan. The CCP would suffer horribly if they would ever attack this peaceful nation. The CCP suffered a lot of blow back from the murdering of students in Tiananmen Square and that would be like a Sunday afternoon in the park compared to the actions of the world and especially the United States who is the one TRUE friend of the Taiwanese people.,2020-05-15T20:12:36+08:00,3084467,False,2020-05-19
[email protected]******,@[email protected]******                          False hope of independance? It is independent.,@[email protected]******                          False hope of independance? It is independent.,2020-05-15T20:00:26+08:00,3084467,False,2020-05-19
Nick Iseb,The only thing China achieves with this is that some countries in the following years will deside to give Taiwan that statehood.                 Everybody knows and feels that this situation is unfair.,The only thing China achieves with this is that some countries in the following years will deside to give Taiwan that statehood.                 Everybody knows and feels that this situation is unfair.,2020-05-15T10:44:56+08:00,3084467,False,2020-05-19
Sin Wai Lee,So all the huhaha about Taiwan's sterling performance in the covid19 pandemic comes to nothing? And after so much invested  in castigating Tedros and the WHO?,So all the huhaha about Taiwan's sterling performance in the covid19 pandemic comes to nothing? And after so much invested  in castigating Tedros and the WHO?,2020-05-15T08:36:51+08:00,3084467,False,2020-05-19
Rantap,"""Chen thanked the US for its active support for the island over the issue but stopped short of explaining why Washington did not join Taiwan’s diplomatic allies in raising a proposal for the island.""                  A moral support, on this occasion.                  Would Taiwan expect more than a moral support in future?                  Unrequited love is a romance that finds expression only in dreams.","""Chen thanked the US for its active support for the island over the issue but stopped short of explaining why Washington did not join Taiwan’s diplomatic allies in raising a proposal for the island.""                  A moral support, on this occasion.                  Would Taiwan expect more than a moral support in future?                  Unrequited love is a romance that finds expression only in dreams.",2020-05-15T07:35:24+08:00,3084467,False,2020-05-19
,,,,3084467,False,2020-05-19
[email protected]******,Cunning and dirty tactic of some US people.. must be thinking they can then claim that the Chinese's success in developing a vaccine is stolen from US.,Cunning and dirty tactic of some US people.. must be thinking they can then claim that the Chinese's success in developing a vaccine is stolen from US.,2020-05-16T13:52:17+08:00,3084461,False,2020-05-19
Nick Iseb,Aids comes from the tropical forest in Africa and not the United States.                 So does Ebola. The reason is always the same : bushmeat.,Aids comes from the tropical forest in Africa and not the United States.                 So does Ebola. The reason is always the same : bushmeat.,2020-05-15T15:11:55+08:00,3084461,False,2020-05-19
Desmond,"I believe the American government and this could be a very bad news for the Chinese population. Chinese hackers wouldn't go after US companies' vaccine research data if China's vaccine and treatment programs were going well, would you think?","I believe the American government and this could be a very bad news for the Chinese population. Chinese hackers wouldn't go after US companies' vaccine research data if China's vaccine and treatment programs were going well, would you think?",2020-05-15T13:00:20+08:00,3084461,False,2020-05-19
trojan,"It's a race to the bottom between different US govt agencies to present China as an enemy of the US.  It can be nuclear missiles, stealing technology secrets, covid 19 vaccine, 5G, Artic exploration, climate change...practically everything can be blamed onto China. How true can this be?","It's a race to the bottom between different US govt agencies to present China as an enemy of the US.  It can be nuclear missiles, stealing technology secrets, covid 19 vaccine, 5G, Artic exploration, climate change...practically everything can be blamed onto China. How true can this be?",2020-05-15T11:22:02+08:00,3084461,False,2020-05-19
Yankie51,"@trojan                         The government agencies do not have to do anything as the CCP has proved itself to be inept, corrupt, thieves and oppressors to name a few of their attributes. You ask, how true can this be? 100% true about the CCP.","@trojan                         The government agencies do not have to do anything as the CCP has proved itself to be inept, corrupt, thieves and oppressors to name a few of their attributes. You ask, how true can this be? 100% true about the CCP.",2020-05-15T20:54:51+08:00,3084461,False,2020-05-19
[email protected]******,"Looking at US chaotic disastrous handling of the covid-19, I m very sure that there is no way that US can b cleared of covid-19 n it will b there until after November 8th. Just stay at home, all Americans!","Looking at US chaotic disastrous handling of the covid-19, I m very sure that there is no way that US can b cleared of covid-19 n it will b there until after November 8th. Just stay at home, all Americans!",2020-05-15T10:06:49+08:00,3084461,False,2020-05-19
captam,"@""China notified the World Health Organisation on December 31 about what was then an unknown type of pneumonia in Wuhan. He said it was also communicated to the US Centres for Disease Control and Prevention on January 2.""And the USA did almost nothing. For two months Trump ridiculed any notion that the virus was a threat to USA. Meanwhile Chinese dissidents continued to spread the fallacy that the Chinese government had been involved  in a gross  “cover-up”.  This is a distortion of the facts.","@""China notified the World Health Organisation on December 31 about what was then an unknown type of pneumonia in Wuhan. He said it was also communicated to the US Centres for Disease Control and Prevention on January 2.""And the USA did almost nothing. For two months Trump ridiculed any notion that the virus was a threat to USA. Meanwhile Chinese dissidents continued to spread the fallacy that the Chinese government had been involved  in a gross  “cover-up”.  This is a distortion of the facts.",2020-05-15T09:48:13+08:00,3084461,False,2020-05-19
Nofoolish,"The statement from the US is most likely true. They have managed to identify in the past  various groups linked to the Chinese military. And at the same time, the US also launches attacks on China. So just life as usual in a way!","The statement from the US is most likely true. They have managed to identify in the past  various groups linked to the Chinese military. And at the same time, the US also launches attacks on China. So just life as usual in a way!",2020-05-15T09:46:23+08:00,3084461,False,2020-05-19
[email protected]******,The bully can only threaten. All bark no bite. Trump is looking to see which other loyalist country/politician will take the bait.,The bully can only threaten. All bark no bite. Trump is looking to see which other loyalist country/politician will take the bait.,2020-05-15T08:02:34+08:00,3084461,False,2020-05-19
